Subject,Interval,Date/Time,Light/Dark,Volume O2,O2 In,O2 Out,Delta O2,Accumulated O2,Volume CO2,CO2 In,CO2 Out,Delta CO2,Accumulated CO2,RER,Heat,Flow,Feed Weight 1,Feed Acc. 1,X Total,X Ambulatory,Y Total,Y Ambulatory,Wheel,Wheel Accumulated,Event Log,
1113,32,9/16/2014 6:47:41 AM,Dark,3806.498,20.85163,20.55235,0.2992755,1.595326,3428.513,0.03946728,0.3147376,0.2752703,1.523955,0.9007002,0.4678931,0.5181538,0,0.364062,273,18,283,29,0,0,,
1113,33,9/16/2014 7:13:41 AM,Light,3825.85,20.85163,20.54995,0.3016729,1.636602,3335.803,0.04065568,0.3109222,0.2702665,1.560535,0.8719118,0.466885,0.5134847,-0.06415302,0.299909,52,4,27,4,0,0,,
1113,34,9/16/2014 7:38:41 AM,Light,4224.424,20.85163,20.52241,0.3292208,1.678471,3768.485,0.03959238,0.3400567,0.3004643,1.597485,0.8920707,0.5181434,0.5217808,0,0.299909,345,88,164,73,0,0,,
1113,35,9/16/2014 8:04:41 AM,Light,5352.797,20.85163,20.42941,0.4222223,1.730284,4789.407,0.04209427,0.4283733,0.3862791,1.643783,0.8947485,0.6569839,0.5158167,0.02286783,0.3227768,5875,3719,3568,2255,0,0,,
1113,36,9/16/2014 8:29:41 AM,Light,5204.064,20.85163,20.43983,0.4117923,1.785177,4723.599,0.04038047,0.4215056,0.3811252,1.69325,0.907675,0.6407976,0.5156044,0.1100439,0.4328207,5670,3755,3150,1919,0,0,9/16/2014 8:26:30 AM - checked food and water,
1113,37,9/16/2014 8:55:41 AM,Light,4162.867,20.85163,20.52568,0.3259484,1.835815,3678.238,0.04563444,0.3408197,0.2951853,1.738669,0.8835831,0.5095066,0.5183995,-0.1179097,0.3149109,1755,900,1113,559,0,0,,
1113,38,9/16/2014 9:20:41 AM,Light,3775.394,20.85163,20.55594,0.2956911,1.877087,3305.845,0.04390813,0.3097338,0.2658256,1.77498,0.8756292,0.4611592,0.5173758,-0.2045542,0.1103567,78,13,21,5,0,0,,
1113,39,9/16/2014 9:46:41 AM,Light,4915.768,20.85163,20.4673,0.3843277,1.924109,4264.185,0.04378304,0.3866668,0.3428838,1.815935,0.8674504,0.599218,0.5173821,0,0.1103567,5125,3301,3160,1873,0,0,,
1113,40,9/16/2014 10:11:41 AM,Light,3771.033,20.85163,20.55699,0.2946384,1.96926,3372.534,0.04296993,0.3124233,0.2694533,1.855631,0.8943263,0.4627947,0.5207007,0.1039734,0.2143301,355,90,121,49,0,0,,
1113,41,9/16/2014 10:37:41 AM,Light,3814.874,20.85163,20.55288,0.2987522,2.010286,3387.47,0.0435954,0.3152379,0.2716425,1.892189,0.887964,0.4674286,0.518794,0,0.2143301,22,2,1,1,0,0,,
1113,42,9/16/2014 11:02:41 AM,Light,4719.08,20.85163,20.48027,0.371361,2.054678,4269.718,0.04246955,0.3852908,0.3428212,1.932022,0.9047776,0.580659,0.5181366,0,0.2143301,601,244,196,89,0,0,,
1113,43,9/16/2014 11:28:41 AM,Light,4800.831,20.85163,20.47054,0.3810851,2.106163,4446.06,0.04415832,0.4026164,0.358458,1.97916,0.9261023,0.5938662,0.5159951,0.05315398,0.2674841,5005,3341,2703,1616,0,0,,
1113,44,9/16/2014 11:53:41 AM,Light,3964.12,20.85163,20.53921,0.3124224,2.151726,3470.659,0.04303247,0.3238695,0.280837,2.02031,0.8755181,0.4841983,0.5141354,-0.0362142,0.2312699,878,494,534,236,0,0,,
1113,45,9/16/2014 12:19:41 PM,Light,3804.877,20.85163,20.55402,0.2976076,2.193738,3362.283,0.04513406,0.314675,0.2695409,2.05726,0.8836771,0.4657021,0.5189537,-0.08115387,0.150116,12,1,2,0,0,0,,
1113,46,9/16/2014 12:44:41 PM,Light,4240.692,20.85163,20.51932,0.3323093,2.235583,3675.517,0.0443835,0.3406571,0.2962736,2.093862,0.8667256,0.5168337,0.5161172,0,0.150116,184,10,42,8,0,0,,
1113,47,9/16/2014 1:10:41 PM,Light,3799.624,20.85163,20.55292,0.2987075,2.279057,3330.142,0.04493391,0.3136742,0.2687403,2.131743,0.8764399,0.4642136,0.5155262,0,0.150116,112,4,7,2,0,0,,
1113,48,9/16/2014 1:35:41 PM,Light,3793.078,20.85163,20.55337,0.2982576,2.318539,3404.44,0.04328266,0.3168391,0.2735565,2.166764,0.8975402,0.465875,0.5177421,0.1565628,0.3066788,49,19,68,8,0,0,,
1113,49,9/16/2014 2:01:41 PM,Light,3785.996,20.85163,20.55696,0.2946682,2.359527,3328.356,0.0434703,0.3092334,0.2657631,2.203174,0.8791231,0.462861,0.52102,0,0.3066788,124,7,134,15,0,0,,
1113,50,9/16/2014 2:26:41 PM,Light,3803.44,20.85163,20.55743,0.2942009,2.398992,3078.961,0.04208175,0.290119,0.2480372,2.236488,0.8095201,0.4568529,0.5164444,0.05576578,0.3624446,43,3,26,1,0,0,,
1113,51,9/16/2014 2:52:41 PM,Light,3786.098,20.85163,20.557,0.2946322,2.440036,3263.92,0.04284483,0.3043798,0.2615349,2.270793,0.8620802,0.4608892,0.5191979,0,0.3624446,32,2,12,0,0,0,,
1113,52,9/16/2014 3:17:41 PM,Light,3735.957,20.85163,20.55957,0.2920582,2.47915,3362.206,0.04153134,0.309984,0.2684526,2.30525,0.8999584,0.4591371,0.5210388,0,0.3624446,42,3,13,1,0,0,,
1113,53,9/16/2014 3:43:41 PM,Light,5012.572,20.85163,20.45944,0.39219,2.526484,4572.764,0.04178153,0.4062441,0.3644626,2.348184,0.9122589,0.617925,0.5219592,0.03078461,0.3932292,4959,3292,3415,2189,0,0,,
1113,54,9/16/2014 4:08:41 PM,Light,3956.101,20.85163,20.54235,0.3092792,2.573103,3393.098,0.04034294,0.3137368,0.2733939,2.389586,0.8576876,0.4810496,0.5163332,0,0.3932292,149,32,156,14,0,0,,
1113,55,9/16/2014 4:34:41 PM,Light,4090.412,20.85163,20.53547,0.3161559,2.616621,3419.478,0.04193164,0.3156132,0.2736816,2.426429,0.835974,0.4946503,0.5198084,0.07000226,0.4632314,152,19,18,0,0,0,,
1113,56,9/16/2014 4:59:41 PM,Light,4200.284,20.85163,20.52757,0.3240567,2.659734,3548.764,0.04084332,0.3238069,0.2829636,2.462666,0.8448865,0.5090882,0.521762,-0.1103414,0.35289,176,69,84,40,0,0,,
1113,57,9/16/2014 5:25:41 PM,Light,5112.563,20.85163,20.45065,0.400972,2.710114,4622.209,0.04128115,0.4112104,0.3699292,2.506873,0.9040884,0.6289667,0.5198084,0.08960724,0.4424973,2903,1574,2075,1005,0,0,,
1113,58,9/16/2014 5:50:41 PM,Light,4429.984,20.85163,20.50383,0.3478014,2.759723,3907.578,0.04023036,0.3547678,0.3145374,2.551216,0.882075,0.5419945,0.5168352,0,0.4424973,667,237,437,70,0,0,,
1113,59,9/16/2014 6:16:41 PM,Light,5484.048,20.85163,20.417,0.4346247,2.813357,5256.997,0.04093089,0.4611981,0.4202672,2.600801,0.9585978,0.6838607,0.5203712,-0.006991059,0.4355062,3486,2263,2160,1246,0,0,,
1113,60,9/16/2014 6:41:41 PM,Light,5874.138,20.85163,20.38559,0.4660366,2.872426,5494.494,0.04028039,0.482164,0.4418836,2.656713,0.9353702,0.7283092,0.5172794,0.005152434,0.4406587,8038,5812,4632,3010,0,0,,
1113,61,9/16/2014 7:07:41 PM,Dark,5551.616,20.85163,20.41302,0.4386019,2.934211,5099.918,0.04115606,0.4510404,0.4098844,2.714001,0.9186367,0.6854643,0.51762,0.02232614,0.4629848,7160,4899,3796,2300,0,0,,
1113,62,9/16/2014 7:32:41 PM,Dark,5574.531,20.85163,20.40856,0.4430687,2.992067,5264.656,0.03959238,0.4629495,0.4233571,2.7679,0.9444124,0.6927122,0.5173288,0,0.4629848,7438,5136,4441,2799,0,0,,
1113,63,9/16/2014 7:58:41 PM,Dark,6095.057,20.85163,20.36619,0.4854388,3.055186,5724.382,0.04078078,0.5025669,0.4617861,2.827336,0.9391842,0.7564148,0.5156946,0.3586146,0.8215994,7160,4894,3655,2254,0,0,,
1113,64,9/16/2014 8:23:41 PM,Dark,5770.183,20.85163,20.38906,0.4625629,3.116879,5492.279,0.03998017,0.4847409,0.4447607,2.885659,0.951838,0.7183422,0.5137222,0.2215753,1.043175,4427,2768,2444,1455,0,0,,
1113,65,9/16/2014 8:49:41 PM,Dark,5595.526,20.85163,20.40229,0.4493389,3.178342,5365.33,0.04071823,0.4753087,0.4345905,2.944375,0.9588607,0.6978072,0.5135907,-0.04200745,1.001167,7446,5194,4166,2570,0,0,,
1113,66,9/16/2014 9:14:41 PM,Dark,5792.641,20.85163,20.38584,0.4657868,3.237564,5594.524,0.03940473,0.4924967,0.453092,3.00137,0.9657987,0.7236248,0.5136606,0.07741797,1.078585,8177,5758,5184,3376,0,0,,
1113,67,9/16/2014 9:40:41 PM,Dark,5773.717,20.85163,20.38849,0.4631395,3.300114,5764.795,0.0401553,0.5027295,0.4625742,3.062804,0.9984547,0.7270588,0.5184371,0.2243907,1.302976,6866,4691,4356,2724,0,0,,
1113,68,9/16/2014 10:05:41 PM,Dark,5433.305,20.85163,20.41315,0.4384751,3.358385,5375.318,0.03884181,0.4736075,0.4347657,3.120726,0.9893276,0.6826672,0.5143327,-0.287974,1.015002,4978,3285,2768,1565,0,0,,
1113,69,9/16/2014 10:31:41 PM,Dark,5204.977,20.85163,20.43769,0.4139349,3.415913,4965.734,0.03990511,0.4386436,0.3987385,3.176643,0.9540358,0.6483303,0.5180802,0.1490886,1.164091,3204,1592,1903,932,0,0,,
1113,70,9/16/2014 10:56:41 PM,Dark,4150.029,20.85163,20.52081,0.3308179,3.46454,3880.478,0.03862915,0.3522158,0.3135867,3.222624,0.9350483,0.5145032,0.5147929,0,1.164091,68,5,25,0,0,0,,
1113,71,9/16/2014 11:22:41 PM,Dark,4867.15,20.85163,20.46378,0.3878462,3.513318,4644.03,0.03947979,0.4131243,0.3736445,3.268738,0.954158,0.6062689,0.5170565,-0.05466211,1.109429,720,310,354,116,0,0,,
1113,72,9/16/2014 11:47:41 PM,Dark,6064.26,20.85163,20.36708,0.484544,3.570182,5862.551,0.03892937,0.5106355,0.4717061,3.323393,0.9667382,0.757731,0.5170283,0.5399016,1.64933,7440,5411,4548,3048,0,0,,
1113,73,9/17/2014 12:13:41 AM,Dark,5794.972,20.85163,20.38535,0.4662728,3.634312,5680.943,0.039092,0.4980759,0.4589839,3.385817,0.9803228,0.7265042,0.5148962,0.1093597,1.75869,6619,4530,4074,2551,0,0,,
1113,74,9/17/2014 12:38:41 AM,Dark,5615.343,20.85163,20.40361,0.448014,3.693642,5266.342,0.03877926,0.4644756,0.4256963,3.442736,0.9378488,0.6966502,0.514652,0.1544597,1.91315,4402,2783,2629,1507,0,0,,
1113,75,9/17/2014 1:04:41 AM,Dark,5155.417,20.85163,20.4412,0.4104264,3.751883,4855.902,0.03934219,0.4306751,0.3913329,3.49747,0.9419028,0.6402337,0.5162112,0,1.91315,3139,1571,1898,943,0,0,,
1113,76,9/17/2014 1:29:41 AM,Dark,4196.365,20.85163,20.5177,0.33393,3.800495,3966.893,0.03840398,0.35772,0.319316,3.543333,0.9453166,0.5215728,0.5168123,0,1.91315,26,10,88,13,0,0,,
1113,77,9/17/2014 1:55:41 AM,Dark,3984.726,20.85163,20.53352,0.3181035,3.844735,3774.698,0.03988009,0.3445725,0.3046924,3.585196,0.9472918,0.4955099,0.5153752,0,1.91315,125,6,39,12,0,0,,
1113,78,9/17/2014 2:20:41 AM,Dark,5196.667,20.85163,20.43511,0.4165201,3.892499,5005.513,0.03890436,0.4432095,0.4043051,3.630875,0.9632161,0.6487622,0.5150378,0.1188328,2.031982,1801,897,1282,510,0,0,,
1113,79,9/17/2014 2:46:41 AM,Dark,4103.512,20.85163,20.52608,0.3255506,3.942775,3858.576,0.04028039,0.3502644,0.309984,3.678792,0.9403107,0.5094002,0.517836,-0.1096799,1.922302,642,267,336,133,0,0,,
1113,80,9/17/2014 3:11:41 AM,Dark,3986.915,20.85163,20.53246,0.3191686,3.984843,3767.411,0.03952983,0.3446351,0.3051053,3.718445,0.9449438,0.4954942,0.5136846,0,1.922302,139,2,39,7,0,0,,
1113,81,9/17/2014 3:37:41 AM,Dark,4217.309,20.85163,20.51624,0.3353841,4.029216,3956.356,0.04033043,0.3590835,0.3187531,3.760219,0.9381233,0.5232431,0.516352,0.0332489,1.955551,789,398,452,206,0,0,,
1113,82,9/17/2014 4:02:41 AM,Dark,4102.968,20.85163,20.52677,0.3248559,4.072479,3826.341,0.03937972,0.3466617,0.3072819,3.800687,0.9325787,0.5083572,0.5180269,0,1.955551,61,7,40,13,0,0,,
1113,83,9/17/2014 4:28:41 AM,Dark,5020.41,20.85163,20.45334,0.3982899,4.121834,4578.368,0.04065568,0.410685,0.3700293,3.846152,0.911951,0.6188436,0.5147365,0,1.955551,467,96,501,74,0,0,,
1113,84,9/17/2014 4:53:41 AM,Dark,5900.53,20.85163,20.38257,0.4690555,4.178638,5422.164,0.03952983,0.4779858,0.438456,3.89817,0.9189283,0.7285981,0.5144641,0.2681224,2.223674,7464,5282,4576,2888,0,0,,
1113,85,9/17/2014 5:19:41 AM,Dark,5472.221,20.85163,20.41673,0.4348932,4.240135,5209.205,0.04071823,0.4589089,0.4181907,3.95566,0.9519361,0.6812648,0.5182023,0.1223857,2.34606,5436,3234,2708,1532,0,0,,
1113,86,9/17/2014 5:44:41 AM,Dark,4882.679,20.85163,20.4647,0.3869253,4.293971,4524.726,0.03998017,0.4041175,0.3641373,4.006265,0.9266891,0.604079,0.5169328,0,2.34606,2239,969,1260,420,0,0,,
1113,87,9/17/2014 6:10:41 AM,Dark,4856.595,20.85163,20.47126,0.380363,4.34664,4317.914,0.04128115,0.38748,0.3461988,4.054082,0.8890827,0.5952356,0.5188767,0,2.34606,1768,834,885,404,0,0,,
1113,88,9/17/2014 6:35:41 AM,Dark,4419.729,20.85163,20.50535,0.3462814,4.39487,3869.956,0.03996766,0.3512651,0.3112975,4.096652,0.8756095,0.5398611,0.517188,0,2.34606,237,28,67,7,0,0,,
1113,89,9/17/2014 7:01:41 AM,Light,4101.504,20.85163,20.53367,0.3179543,4.440947,3526.79,0.04053058,0.3221807,0.2816501,4.136647,0.8598773,0.4990064,0.5209449,0,2.34606,61,12,59,2,0,0,,
1113,90,9/17/2014 7:26:41 AM,Light,3806.721,20.85163,20.55531,0.2963212,4.482064,3323.217,0.04009276,0.3058308,0.2657381,4.172264,0.8729867,0.4646764,0.5202637,0,2.34606,35,2,18,0,0,0,,
1113,91,9/17/2014 7:52:41 AM,Light,4273.036,20.85163,20.51655,0.3350759,4.525768,3794.114,0.04090587,0.3455608,0.304655,4.210762,0.88792,0.5235604,0.518105,0.1277592,2.473819,181,5,69,2,0,0,,
1113,92,9/17/2014 8:17:41 AM,Light,6013.532,20.85163,20.38299,0.4686404,4.579288,5157.392,0.04697295,0.4612231,0.4142502,4.257333,0.8576311,0.7312164,0.5179581,0.1371915,2.61101,6713,4881,3566,1985,0,0,,
1113,93,9/17/2014 8:43:41 AM,Light,3877.781,20.85163,20.54872,0.3029046,4.632744,3430.655,0.04583459,0.3204294,0.2745948,4.303748,0.8846955,0.4747467,0.5197614,0.05291748,2.663928,1497,863,663,197,0,0,,
1113,94,9/17/2014 9:08:41 AM,Light,5771.617,20.85163,20.40622,0.4454065,4.682953,4852.25,0.04547182,0.4328267,0.3873549,4.346843,0.8407089,0.6987975,0.5211526,0,2.663928,4980,3572,3391,2063,0,0,,
1113,95,9/17/2014 9:34:41 AM,Light,5149.375,20.85163,20.4492,0.4024324,4.742003,4421.726,0.0434703,0.3995516,0.3560813,4.396989,0.8586918,0.6263071,0.516615,0.03679919,2.700727,4821,3239,3231,1847,0,0,,
1113,96,9/17/2014 9:59:41 AM,Light,4084.224,20.85163,20.53502,0.316612,4.789999,3357.48,0.04234445,0.3126735,0.2703291,4.437423,0.8220608,0.4921545,0.5167183,0,2.700727,261,11,41,0,0,0,,
1113,97,9/17/2014 10:25:41 AM,Light,3971.969,20.85163,20.5423,0.3093215,4.833565,3431.357,0.0413437,0.3163888,0.2750451,4.474138,0.8638933,0.4837371,0.5190194,0,2.700727,120,6,0,0,0,0,,
1113,98,9/17/2014 10:50:41 AM,Light,3859.221,20.85163,20.55253,0.299094,4.874285,3360.979,0.04053058,0.3082326,0.267702,4.509457,0.8708956,0.4708368,0.5223162,0,2.700727,87,0,6,1,0,0,,
1113,99,9/17/2014 11:16:41 AM,Light,3997.616,20.85163,20.54094,0.3106861,4.916777,3453.927,0.03983006,0.3161136,0.2762835,4.546313,0.8639964,0.4868734,0.5200902,0,2.700727,98,5,61,2,0,0,,
1113,100,9/17/2014 11:41:41 AM,Light,4069.715,20.85163,20.53713,0.3145004,4.958728,3454.198,0.0400302,0.3156758,0.2756456,4.582236,0.8487568,0.4937471,0.5213394,0,2.700727,94,3,0,0,0,0,,
1113,101,9/17/2014 12:07:41 PM,Light,3855.49,20.85163,20.55176,0.2998708,5.001585,3348.562,0.03917957,0.3069817,0.2678021,4.619023,0.8685181,0.4700997,0.5201917,0,2.700727,399,144,188,108,0,0,,
1113,102,9/17/2014 12:32:41 PM,Light,3802.625,20.85163,20.55712,0.2945066,5.041406,3249.514,0.03921709,0.2987755,0.2595584,4.653332,0.8545451,0.4620199,0.5208415,0,2.700727,119,1,0,0,0,0,,
1113,103,9/17/2014 12:58:41 PM,Light,4010.942,20.85163,20.54246,0.3091711,5.083665,3362.92,0.03857911,0.3068566,0.2682775,4.689094,0.8384363,0.4853438,0.5215043,0,2.700727,147,0,0,0,0,0,,
1113,104,9/17/2014 1:23:41 PM,Light,5005.125,20.85163,20.46472,0.3869029,5.130566,4254.811,0.04543429,0.3849781,0.3395438,4.728721,0.850091,0.6074385,0.5213299,0.03406787,2.734795,2655,1886,1670,898,0,0,,
1113,105,9/17/2014 1:49:41 PM,Light,4067.595,20.85163,20.53503,0.3165996,5.179615,3516.026,0.04540927,0.3270594,0.2816501,4.770733,0.8643992,0.4954465,0.5193576,0,2.734795,110,0,248,0,0,0,,
1113,106,9/17/2014 2:14:41 PM,Light,4042.248,20.85163,20.53737,0.3142606,5.221786,3436.914,0.04378304,0.3196163,0.2758332,4.806887,0.8502482,0.4906001,0.5183808,0.04228473,2.77708,105,0,0,0,0,0,,
1113,107,9/17/2014 2:40:41 PM,Light,3884.222,20.85163,20.54978,0.3018482,5.264649,3303.704,0.04153134,0.3065439,0.2650126,4.843338,0.8505445,0.4714562,0.5186325,0,2.77708,113,0,6,1,0,0,,
1113,108,9/17/2014 3:05:41 PM,Light,3703.008,20.85163,20.56386,0.2877679,5.3041,3248.176,0.04065568,0.2997262,0.2590705,4.877407,0.8771722,0.452493,0.5216023,0,2.77708,103,1,7,3,0,0,,
1113,109,9/17/2014 3:31:41 PM,Light,4017.569,20.85163,20.5383,0.3133259,5.345859,3559.892,0.03984257,0.3242447,0.2844022,4.91423,0.8860812,0.4920318,0.5207382,0.06240582,2.839485,109,6,44,17,0,0,,
1113,110,9/17/2014 3:56:41 PM,Light,5405.733,20.85163,20.42898,0.4226449,5.394884,4837.788,0.03940473,0.4261341,0.3867294,4.95792,0.8949364,0.6635123,0.5204189,0.170527,3.010012,4486,3235,2257,1336,0,0,,
1113,111,9/17/2014 4:22:41 PM,Light,3804.654,20.85163,20.55269,0.2989374,5.444666,3492.32,0.03965493,0.3188407,0.2791857,5.002946,0.9179075,0.4696796,0.5203907,0.2034607,3.213473,550,231,332,146,0,0,,
1113,112,9/17/2014 4:47:41 PM,Light,4085.051,20.85163,20.53639,0.3152362,5.485697,3445.405,0.03917956,0.3140495,0.27487,5.039021,0.8434179,0.494937,0.5214802,0,3.213473,90,0,0,0,0,0,,
1113,113,9/17/2014 5:13:41 PM,Light,4463.45,20.85163,20.50446,0.3471639,5.531934,3925.89,0.03998017,0.3532166,0.3132364,5.078893,0.8795642,0.5457444,0.5214145,-0.0181911,3.195282,360,150,191,31,0,0,,
1113,114,9/17/2014 5:38:41 PM,Light,4850.154,20.85163,20.475,0.3766282,5.580371,4354.386,0.03952983,0.3850406,0.3455108,5.121958,0.897783,0.5957438,0.524298,0,3.195282,280,114,50,19,0,0,,
1113,115,9/17/2014 6:04:41 PM,Light,4436.387,20.85163,20.50595,0.3456762,5.630586,3950.882,0.03971747,0.3547678,0.3150503,5.166866,0.890563,0.5439358,0.5217094,0.201215,3.396497,2438,1690,1059,419,0,0,,
1113,116,9/17/2014 6:29:41 PM,Light,5849.544,20.85163,20.39163,0.4599976,5.684097,5343.856,0.03957987,0.4675404,0.4279605,5.215223,0.9135509,0.7213351,0.5194703,0.07104468,3.467542,5844,4089,2531,1295,0,0,,
1113,117,9/17/2014 6:55:41 PM,Light,6104.574,20.85163,20.37033,0.4812927,5.74875,5569.332,0.0396299,0.4869175,0.4472876,5.274245,0.9123211,0.7525532,0.5179957,0.1095986,3.57714,4999,3182,2994,1749,0,0,,
1113,118,9/17/2014 7:20:41 PM,Dark,6175.004,20.85163,20.36245,0.4891773,5.812604,5630.346,0.03934219,0.4937477,0.4544055,5.332484,0.9117963,0.7611359,0.5154676,0.4428558,4.019996,3508,1936,2072,1069,0,0,,
1113,119,9/17/2014 7:46:41 PM,Dark,6088.451,20.85163,20.36827,0.4833583,5.878924,5690.891,0.03932968,0.4973754,0.4580457,5.393711,0.9347025,0.7547559,0.5168645,0.3289638,4.34896,6169,4165,3938,2360,0,0,,
1113,120,9/17/2014 8:11:41 PM,Dark,6200.694,20.85163,20.35991,0.4917152,5.942829,5735.224,0.03867919,0.500728,0.4620488,5.453127,0.9249326,0.7668073,0.5163802,0.03389454,4.382854,5638,3791,2720,1633,0,0,,
1113,121,9/17/2014 8:37:41 PM,Dark,6159.238,20.85163,20.36826,0.4833633,6.009671,5568.812,0.03915454,0.4851162,0.4459616,5.514256,0.9041397,0.7577424,0.519489,-0.100914,4.28194,7022,4868,4784,2931,0,0,,
1113,122,9/17/2014 9:02:41 PM,Dark,5710.543,20.85163,20.40037,0.4512554,6.071386,5276.46,0.03896691,0.4626492,0.4236823,5.570646,0.9239858,0.7060266,0.5180953,0.07205725,4.353998,4513,2985,3309,1920,0,0,,
1113,123,9/17/2014 9:28:41 PM,Dark,4652.05,20.85163,20.48386,0.3677654,6.127408,4369.444,0.03967994,0.389544,0.3498641,5.622796,0.9392513,0.577343,0.5195548,0,4.353998,89,2,23,0,0,0,,
1113,124,9/17/2014 9:53:41 PM,Dark,5733.171,20.85163,20.39691,0.454718,6.18143,5569.462,0.03932968,0.4837151,0.4443854,5.674499,0.9714453,0.7171913,0.5213769,0,4.353998,5439,3877,3865,2464,0,0,,
1113,125,9/17/2014 10:19:41 PM,Dark,4180.563,20.85163,20.52028,0.3313448,6.235017,3921.078,0.03984256,0.3547052,0.3148626,5.725795,0.9379306,0.5186592,0.5180708,0.06111383,4.415112,472,249,248,138,0,0,,
1113,126,9/17/2014 10:44:41 PM,Dark,4368.859,20.85163,20.5021,0.3495228,6.279477,4259.964,0.0396299,0.382226,0.3425961,5.768343,0.9750748,0.5470102,0.5172747,0,4.415112,122,52,98,36,0,0,,
1113,127,9/17/2014 11:10:41 PM,Dark,6060.003,20.85163,20.37137,0.4802549,6.335906,5769.149,0.03959238,0.5014285,0.4618361,5.822607,0.9520043,0.7544535,0.5196679,0.08372974,4.498841,5471,3826,1802,856,0,0,,
1113,128,9/17/2014 11:35:41 PM,Dark,5873.444,20.85163,20.38277,0.4688579,6.397956,5726.546,0.03915454,0.4986889,0.4595343,5.882383,0.9749894,0.7353789,0.518409,0.3583379,4.857179,4499,2922,2231,1087,0,0,,
1113,129,9/18/2014 12:01:41 AM,Dark,5678.98,20.85163,20.40121,0.4504164,6.460429,5383.513,0.03917956,0.4708554,0.4316758,5.942461,0.9479718,0.706313,0.5188128,0.3766785,5.233858,3948,2557,1989,963,0,0,,
1113,130,9/18/2014 12:26:41 AM,Dark,5351.926,20.85163,20.42321,0.4284217,6.517784,5132.997,0.03871672,0.4531545,0.4144378,5.997142,0.9590933,0.6674666,0.515243,0.2992249,5.533082,2959,1829,1614,642,0,0,,
1113,131,9/18/2014 12:52:41 AM,Dark,4029.459,20.85163,20.52771,0.3239138,6.568495,3938.142,0.03887934,0.3569569,0.3180776,6.046178,0.9773377,0.5047956,0.5150574,0,5.533082,254,10,25,0,0,0,,
1113,132,9/18/2014 1:17:41 AM,Dark,4036.467,20.85163,20.5291,0.3225255,6.610438,3967.13,0.03859162,0.3567192,0.3181276,6.087286,0.9828224,0.5063542,0.5187659,0,5.533082,284,38,37,9,0,0,,
1113,133,9/18/2014 1:43:41 AM,Dark,5786.492,20.85163,20.38951,0.4621204,6.663591,5601.276,0.03877927,0.4891192,0.4503399,6.13906,0.9679918,0.7232469,0.5174227,0.2214665,5.754549,4065,2941,2246,1292,0,0,,
1113,134,9/18/2014 2:08:41 AM,Dark,4320.864,20.85163,20.50473,0.3468979,6.716124,4184.714,0.03821634,0.3764091,0.3381928,6.189923,0.9684902,0.540126,0.5147546,0.3072867,6.061836,848,495,562,269,0,0,,
1113,135,9/18/2014 2:34:41 AM,Dark,3798.793,20.85163,20.54639,0.3052374,6.760026,3769.595,0.03872923,0.3421082,0.303379,6.232933,0.9923139,0.4776479,0.5168968,0,6.061836,168,34,41,16,0,0,,
1113,136,9/18/2014 2:59:41 AM,Dark,5442.858,20.85163,20.41329,0.4383371,6.80811,5385.931,0.03852908,0.4732322,0.4347031,6.28057,0.9895409,0.6839033,0.5154222,0.2704954,6.332331,3276,2191,1685,909,0,0,,
1113,137,9/18/2014 3:25:41 AM,Dark,3943.31,20.85163,20.53846,0.3131656,6.858845,3823.912,0.03907949,0.3446977,0.3056182,6.330349,0.9697215,0.4930795,0.5205079,0.07472229,6.407053,114,24,70,15,0,0,,
1113,138,9/18/2014 3:50:41 AM,Dark,4191.414,20.85163,20.51259,0.3390356,6.901149,4286.225,0.03877927,0.3838522,0.345073,6.37253,1.02262,0.530921,0.516718,0,6.407053,340,159,506,76,0,0,,
1113,139,9/18/2014 4:16:41 AM,Dark,3906.066,20.85163,20.54376,0.3078686,6.944935,3701.483,0.03984256,0.3348152,0.2949726,6.415718,0.9476244,0.4857682,0.5220317,0,6.407053,58,0,0,0,0,0,,
1113,140,9/18/2014 4:41:41 AM,Dark,5430.309,20.85163,20.41723,0.4343998,6.993511,5253.658,0.03940473,0.4625491,0.4231444,6.462312,0.9674695,0.6786408,0.5165023,0.2886124,6.695666,3296,2205,1695,888,0,0,,
1113,141,9/18/2014 5:07:41 AM,Dark,3564.316,20.85163,20.56756,0.2840704,7.042121,3416.48,0.04071823,0.3153881,0.2746698,6.509168,0.9585232,0.4444619,0.5174506,0,6.695666,654,213,204,73,0,0,,
1113,142,9/18/2014 5:32:41 AM,Dark,3776.119,20.85163,20.55498,0.2966518,7.080296,3459.835,0.04021785,0.3168641,0.2766463,6.544926,0.916241,0.4659635,0.5202833,0,6.695666,83,5,36,7,0,0,,
1113,143,9/18/2014 5:58:41 AM,Dark,4826.562,20.85163,20.47099,0.3806389,7.126837,4383.235,0.04098092,0.3934219,0.352441,6.587357,0.9081486,0.5943844,0.5173919,0,6.695666,449,253,320,81,0,0,,
1113,144,9/18/2014 6:23:41 AM,Dark,5742.399,20.85163,20.40635,0.4452822,7.181811,4884.781,0.04053058,0.4315132,0.3909826,6.635559,0.8506516,0.6970156,0.5197708,0.05512476,6.750791,6511,4258,3778,2141,0,0,,
1113,145,9/18/2014 6:49:41 AM,Dark,4205.451,20.85163,20.52507,0.3265586,7.235583,3756.065,0.04078078,0.3391059,0.2983252,6.682269,0.8931422,0.5159549,0.5237907,0,6.750791,816,365,819,301,0,0,,
