Subject,Interval,Date/Time,Light/Dark,Volume O2,O2 In,O2 Out,Delta O2,Accumulated O2,Volume CO2,CO2 In,CO2 Out,Delta CO2,Accumulated CO2,RER,Heat,Flow,Feed Weight 1,Feed Acc. 1,X Total,X Ambulatory,Y Total,Y Ambulatory,Wheel,Wheel Accumulated,
1210,136,9/21/2014 6:16:06 AM,Dark,4890.607,20.86589,20.49829,0.3676091,3.954731,3892.781,0.04029837,0.345946,0.3056476,3.279524,0.795971,0.544592,0.4929408,0.8021393,2.394877,2519,1721,1548,887,0,0,
1210,137,9/21/2014 6:33:06 AM,Dark,4704.052,20.86589,20.50791,0.3579841,3.98629,3999.402,0.04085634,0.3550597,0.3142033,3.305487,0.8502036,0.5311162,0.4926364,0,2.394877,1881,1254,1176,666,0,0,
1210,138,9/21/2014 6:50:06 AM,Dark,5061.347,20.86589,20.48537,0.3805262,4.018419,4257.171,0.04104234,0.372109,0.3310667,3.332651,0.8411142,0.570141,0.4976801,0.02072144,2.415599,2971,2044,1726,1067,0,0,
1210,139,9/21/2014 7:07:06 AM,Light,6439.483,20.86589,20.40053,0.465368,4.056273,4162.734,0.04104234,0.3659092,0.3248669,3.360347,0.6464391,0.6895207,0.496,0.2696636,2.685262,1840,1200,1312,780,0,0,
1210,140,9/21/2014 7:24:06 AM,Light,6160.179,20.86589,20.4188,0.4470893,4.097715,4151.688,0.04116633,0.3645453,0.323379,3.387697,0.6739558,0.6644627,0.4969475,0,2.685262,3120,2369,1841,1163,0,0,
1210,141,9/21/2014 7:41:06 AM,Light,6152.113,20.86589,20.42465,0.4412488,4.138216,3680.025,0.04110433,0.3292811,0.2881768,3.413452,0.5981725,0.6502553,0.4943364,0,2.685262,1321,810,725,444,0,0,
1210,142,9/21/2014 7:58:06 AM,Light,6155.585,20.86589,20.41966,0.4462349,4.178703,3950.514,0.04091834,0.350509,0.3095907,3.438557,0.6417772,0.6583008,0.493942,0.07787585,2.763138,750,515,398,202,0,0,
1210,143,9/21/2014 8:15:06 AM,Light,8301.281,20.86589,20.27964,0.5862585,4.226293,4674.516,0.04062075,0.4039757,0.3633549,3.46694,0.5631077,0.8690873,0.4980276,0.2376554,3.000793,3182,2328,1980,1270,0,0,
1210,144,9/21/2014 8:32:06 AM,Light,8580.521,20.86589,20.26155,0.6043407,4.28183,4552.933,0.04098034,0.396598,0.3556176,3.497292,0.5306126,0.8903455,0.4956514,0.1604259,3.161219,3296,2456,2021,1263,0,0,
1210,145,9/21/2014 8:49:06 AM,Light,6305.238,20.86589,20.42075,0.4451429,4.33076,3529.58,0.04067035,0.3151457,0.2744753,3.523863,0.5597854,0.659516,0.4978169,0,3.161219,852,504,665,310,0,0,
1210,146,9/21/2014 9:06:06 AM,Light,6494.143,20.86589,20.41292,0.4529707,4.372867,3314.917,0.04110433,0.2987287,0.2576244,3.546375,0.5104471,0.670109,0.4981587,-0.04929614,3.111923,85,24,101,34,0,0,
1210,147,9/21/2014 9:23:06 AM,Light,6122.067,20.86589,20.4389,0.4269972,4.414362,3129.753,0.04126552,0.2844445,0.243179,3.567572,0.5112249,0.631852,0.4982718,0,3.111923,53,9,75,30,0,0,
1210,148,9/21/2014 9:40:06 AM,Light,7378.435,20.86589,20.3401,0.5257909,4.458792,4468.307,0.04160031,0.3886623,0.347062,3.592587,0.60559,0.7814386,0.4983845,0.1149647,3.226888,1671,1175,1187,698,0,0,
1210,149,9/21/2014 9:57:06 AM,Light,8009.85,20.86589,20.3016,0.5642985,4.509422,4424.141,0.04121593,0.3851284,0.3439125,3.621838,0.5523376,0.8361086,0.4980088,0.3674877,3.594376,3092,2298,1747,1085,0,0,
1210,150,9/21/2014 10:14:06 AM,Light,8781.567,20.86589,20.25177,0.6141237,4.56467,4692.997,0.04073235,0.4043725,0.3636401,3.651833,0.5344145,0.9121618,0.4996243,0.03995252,3.634328,2126,1633,1262,721,0,0,
1210,151,9/21/2014 10:31:06 AM,Light,6084.98,20.86589,20.43955,0.4263418,4.61353,3399.612,0.04054636,0.3029817,0.2624354,3.678433,0.5586892,0.6362866,0.501484,0,3.634328,63,25,54,19,0,0,
1210,152,9/21/2014 10:48:06 AM,Light,4906.66,20.86589,20.51213,0.3537592,4.649668,3160.778,0.04076954,0.2869864,0.2462169,3.70001,0.6441811,0.5250735,0.4969182,0,3.634328,181,3,19,3,0,0,
1210,153,9/21/2014 11:05:06 AM,Light,5579.371,20.86589,20.46799,0.3979082,4.684173,3564.746,0.04048436,0.3154928,0.2750085,3.72214,0.6389155,0.5962215,0.5017564,0,3.634328,133,54,141,65,0,0,
1210,154,9/21/2014 11:22:06 AM,Light,6904.238,20.86589,20.37666,0.4892334,4.725259,4361.638,0.04058769,0.3754568,0.3348691,3.748226,0.6317334,0.7363807,0.5041831,0.07661915,3.710947,3098,2203,1692,1060,0,0,
1210,155,9/21/2014 11:39:06 AM,Light,4982.245,20.86589,20.51312,0.3527705,4.764329,2859.609,0.04057115,0.2628694,0.2222982,3.771956,0.57396,0.5231537,0.4979807,0.03536987,3.746317,261,131,197,102,0,0,
1210,156,9/21/2014 11:56:06 AM,Light,4606.632,20.86589,20.53509,0.3308079,4.795866,3066.451,0.04011237,0.2768808,0.2367684,3.791453,0.66566,0.4957974,0.5013149,0,3.746317,720,484,401,240,0,0,
1210,157,9/21/2014 12:13:06 PM,Light,4030.019,20.86589,20.5728,0.2930976,4.824266,2804.078,0.0394304,0.2572276,0.2177972,3.81076,0.6957977,0.4372128,0.4983376,0,3.746317,17,1,1,0,0,0,
1210,158,9/21/2014 12:30:06 PM,Light,3794.26,20.86589,20.58871,0.2771856,4.850001,2773.71,0.03903361,0.2537434,0.2147097,3.829108,0.7310281,0.4154595,0.5000147,0,3.746317,9,1,1,0,0,0,
1210,159,9/21/2014 12:47:06 PM,Light,3477.782,20.86589,20.60857,0.2573199,4.873918,2658.364,0.03868643,0.2455721,0.2068856,3.846975,0.7643849,0.3841249,0.4973326,0,3.746317,28,4,16,8,0,0,
1210,160,9/21/2014 1:04:06 PM,Light,3307.021,20.86589,20.61756,0.2483391,4.896234,2613.115,0.03843844,0.2436749,0.2052365,3.864315,0.7901719,0.3677037,0.4927871,0,3.746317,117,5,12,2,0,0,
1210,161,9/21/2014 1:21:06 PM,Light,3292.824,20.86589,20.62044,0.2454575,4.917943,2493.301,0.03825245,0.2340529,0.1958005,3.88111,0.7571923,0.3630185,0.4928618,0,3.746317,17,3,3,0,0,0,
1210,162,9/21/2014 1:38:06 PM,Light,3346.919,20.86589,20.61785,0.2480481,4.939785,2445.228,0.03824005,0.2302835,0.1920435,3.897355,0.7305906,0.3664353,0.4928243,0,3.746317,19,2,13,0,0,0,
1210,163,9/21/2014 1:55:06 PM,Light,5688.449,20.86589,20.45573,0.4101674,4.969545,3724.906,0.03800446,0.3274956,0.2894911,3.917672,0.6548192,0.6104658,0.4980558,-0.04202247,3.704295,928,614,772,368,0,0,
1210,164,9/21/2014 2:12:06 PM,Light,4918.02,20.86589,20.50302,0.3628756,5.004423,3632.195,0.03789286,0.321395,0.2835022,3.941872,0.7385483,0.5395657,0.4958862,0,3.704295,1404,943,756,464,0,0,
1210,165,9/21/2014 2:29:06 PM,Light,3422.306,20.86589,20.61067,0.2552205,5.031835,2679.537,0.03806645,0.2473948,0.2093284,3.962619,0.7829624,0.3798162,0.4954371,0,3.704295,117,8,26,2,0,0,
1210,166,9/21/2014 2:46:06 PM,Light,3111.539,20.86589,20.63305,0.2328401,5.053323,2573.759,0.03825245,0.2380704,0.1998179,3.979898,0.8271659,0.3492611,0.498516,0,3.704295,140,8,6,1,0,0,
1210,167,9/21/2014 3:03:06 PM,Light,3576.04,20.86589,20.59782,0.2680717,5.075329,2831.014,0.03781847,0.2597075,0.221889,3.997681,0.7916616,0.3977679,0.4938105,0,3.704295,110,4,18,1,0,0,
1210,168,9/21/2014 3:20:06 PM,Light,3593.229,20.86589,20.59932,0.2665731,5.098913,2847.915,0.03764487,0.2585047,0.2208599,4.016363,0.7925782,0.3997742,0.4990729,0,3.704295,167,28,112,32,0,0,
1210,169,9/21/2014 3:37:06 PM,Light,3577.375,20.86589,20.599,0.2668964,5.1225,2818.116,0.03789286,0.2579096,0.2200167,4.035,0.7877609,0.3975172,0.4957453,0,3.704295,276,64,140,48,0,0,
1210,170,9/21/2014 3:54:06 PM,Light,4201.064,20.86589,20.56376,0.3021356,5.148097,2721.017,0.03759528,0.2488579,0.2112627,4.05322,0.6476971,0.4499885,0.4985495,-0.1544547,3.54984,140,12,22,11,0,0,
1210,171,9/21/2014 4:11:06 PM,Light,5537.435,20.86589,20.472,0.393896,5.180153,3352.623,0.03804165,0.2979848,0.2599431,4.073209,0.605447,0.5864384,0.499258,-3.662481,-0.1126409,313,124,133,61,0,0,
1210,172,9/21/2014 4:28:06 PM,Light,5957.878,20.86589,20.42505,0.4408447,5.217974,4483.401,0.03819045,0.3880423,0.3498519,4.099004,0.7525164,0.6560313,0.4960083,4.991984,4.879343,3169,2409,1766,1145,0,0,
1210,173,9/21/2014 4:45:06 PM,Light,4199.268,20.86589,20.55633,0.3095679,5.251358,3337.026,0.03843844,0.2954801,0.2570416,4.124712,0.7946687,0.4674516,0.5024702,0,4.879343,962,314,452,103,0,0,
1210,174,9/21/2014 5:02:06 PM,Light,3437.324,20.86589,20.61201,0.2538873,5.276466,2691.887,0.03837644,0.2466508,0.2082744,4.144533,0.7831345,0.3814999,0.5002397,0,4.879343,246,8,6,2,0,0,
1210,175,9/21/2014 5:19:06 PM,Light,4819.32,20.86589,20.50711,0.3587838,5.303649,3858.809,0.03848804,0.3382584,0.2997703,4.166101,0.8006956,0.5373052,0.4982155,0.05398035,4.933323,749,331,276,159,0,0,
1210,176,9/21/2014 5:36:06 PM,Light,7597.104,20.86589,20.33412,0.5317706,5.344538,4406.849,0.03913281,0.3773168,0.338184,4.193299,0.5800695,0.799051,0.5044395,-0.01732349,4.916,2677,1970,1466,937,0,0,
1210,177,9/21/2014 5:53:06 PM,Light,5959.028,20.86589,20.44611,0.41978,5.389104,3574.791,0.03887242,0.3137073,0.2748349,4.219542,0.5998949,0.6301405,0.5035033,0,4.916,1124,667,639,338,0,0,
1210,178,9/21/2014 6:10:06 PM,Light,5051.645,20.86589,20.49719,0.3686998,5.425309,3748.204,0.03926507,0.328438,0.2891729,4.243633,0.741977,0.5547215,0.5016906,0.2375131,5.153513,310,162,180,85,0,0,
1210,179,9/21/2014 6:27:06 PM,Light,6791.69,20.86589,20.37336,0.492533,5.464296,4414.693,0.03992638,0.3853764,0.34545,4.270496,0.6500139,0.7279285,0.4946746,-0.1259971,5.027516,2893,2043,1871,1174,0,0,
1210,180,9/21/2014 6:44:06 PM,Light,7831.191,20.86589,20.3144,0.5514958,5.512414,4093.859,0.04022397,0.3605278,0.3203039,4.29848,0.5227632,0.8108338,0.494813,0,5.027516,1293,775,949,493,0,0,
1210,181,9/21/2014 7:01:06 PM,Dark,5045.049,20.86589,20.50805,0.3578411,5.554726,3014.127,0.04037276,0.2738305,0.2334578,4.321844,0.5974426,0.5331374,0.499784,0,5.027516,826,403,290,190,0,0,
1210,182,9/21/2014 7:18:06 PM,Dark,5661.115,20.86589,20.4523,0.4135938,5.589954,3759.363,0.04036036,0.3357784,0.2954181,4.344138,0.6640676,0.6090302,0.4925801,-0.06523657,4.962279,1218,603,462,223,0,0,
1210,183,9/21/2014 7:35:06 PM,Dark,7598.6,20.86589,20.31491,0.5509821,5.633603,4591.469,0.04060835,0.4036037,0.3629953,4.371621,0.604252,0.8044651,0.4896403,0,4.962279,2774,2045,1652,1085,0,0,
1210,184,9/21/2014 7:52:06 PM,Dark,7367.698,20.86589,20.34663,0.5192639,5.682831,3896.648,0.04076955,0.34545,0.3046805,4.399532,0.5288827,0.764134,0.4951254,0,4.962279,1804,1317,1043,638,0,0,
1210,185,9/21/2014 8:09:06 PM,Dark,6202.14,20.86589,20.41793,0.4479648,5.72745,3720.206,0.04047196,0.3337325,0.2932605,4.424584,0.5998261,0.6558363,0.4910679,0,4.962279,1311,863,849,517,0,0,
1210,186,9/21/2014 8:26:06 PM,Dark,7227.674,20.86589,20.34262,0.5232773,5.771644,4551.388,0.04052156,0.397714,0.3571924,4.451807,0.6297168,0.7704602,0.4932375,-0.04149914,4.92078,1907,1428,1359,846,0,0,
1210,187,9/21/2014 8:43:06 PM,Dark,7029.353,20.86589,20.3656,0.5002925,5.81854,4064.731,0.04036036,0.3576636,0.3173032,4.480142,0.5782511,0.7389703,0.4959023,0.03460693,4.955387,1455,974,915,559,0,0,
1210,188,9/21/2014 9:00:06 PM,Dark,6722.522,20.86589,20.38557,0.4803248,5.863771,3957.417,0.04076955,0.3501619,0.3093923,4.506529,0.5886803,0.7087199,0.4951502,0,4.955387,1697,1152,1317,788,0,0,
1210,189,9/21/2014 9:17:06 PM,Dark,6727.053,20.86589,20.38222,0.4836778,5.908014,4095.902,0.04037276,0.361123,0.3207503,4.533023,0.6088701,0.713083,0.4943177,0.08242321,5.03781,2474,1837,1600,1004,0,0,
1210,190,9/21/2014 9:34:06 PM,Dark,6159.888,20.86589,20.41713,0.4487633,5.950397,4216.602,0.04017437,0.3690711,0.3288967,4.560369,0.6845258,0.6662939,0.4962431,0,5.03781,3019,2025,1868,1131,0,0,
1210,191,9/21/2014 9:51:06 PM,Dark,5866.612,20.86589,20.43217,0.4337294,5.989953,4249.141,0.03948,0.3728529,0.3333729,4.588217,0.7242922,0.6412451,0.4933408,0,5.03781,1775,1082,1099,619,0,0,
1210,192,9/21/2014 10:08:06 PM,Dark,5930.486,20.86589,20.42814,0.4377491,6.028761,4253.001,0.03893442,0.372605,0.3336706,4.616185,0.7171421,0.6470138,0.4933502,-0.04453516,4.993275,3096,2168,2194,1369,0,0,
1210,193,9/21/2014 10:25:06 PM,Dark,5832.161,20.86589,20.4357,0.430196,6.067452,4107.313,0.03918241,0.3621274,0.3229449,4.643684,0.7042524,0.634136,0.4922795,0.03353357,5.026809,2093,1275,1228,699,0,0,
1210,194,9/21/2014 10:42:06 PM,Dark,4700.703,20.86589,20.5184,0.3474972,6.102082,3513.248,0.03980239,0.3140049,0.2742025,4.668742,0.7473878,0.5169121,0.4959143,0.0376482,5.064457,1014,637,603,375,0,0,
1210,195,9/21/2014 10:59:06 PM,Dark,4927.384,20.86589,20.5009,0.3649924,6.133757,3887.655,0.04002557,0.3412962,0.3012706,4.693093,0.7889897,0.5477031,0.4994459,0,5.064457,3157,2162,2037,1256,0,0,
1210,196,9/21/2014 11:16:06 PM,Dark,4631.317,20.86589,20.51719,0.3487048,6.165195,3556.561,0.04007518,0.321519,0.2814438,4.717576,0.7679372,0.5120047,0.4891049,0.03241444,5.096871,786,383,534,223,0,0,
1210,197,9/21/2014 11:33:06 PM,Dark,5127.814,20.86589,20.47928,0.3866179,6.197306,4193.881,0.03997598,0.3686991,0.3287231,4.743081,0.8178691,0.5742184,0.4937823,0,5.096871,1677,1144,1095,660,0,0,
1210,198,9/21/2014 11:50:06 PM,Dark,4273.649,20.86589,20.54523,0.3206668,6.228218,3536.24,0.04023637,0.3155052,0.2752689,4.768498,0.8274521,0.4797396,0.4972011,0,5.096871,1492,925,940,564,0,0,
1210,199,9/22/2014 12:07:06 AM,Dark,4577.532,20.86589,20.52051,0.3453866,6.257339,3813.519,0.03998838,0.3381343,0.298146,4.79268,0.8330948,0.514591,0.4950427,0.009617805,5.106489,2378,1574,1410,756,0,0,
1210,200,9/22/2014 12:24:06 AM,Dark,4869.906,20.86589,20.50069,0.365205,6.288421,3839.391,0.03992638,0.3411846,0.3012582,4.817855,0.7883912,0.5412309,0.4932657,0.07412195,5.180611,3079,2041,1578,927,0,0,
1210,201,9/22/2014 12:41:06 AM,Dark,4572.271,20.86589,20.52473,0.3411655,6.319477,3687.692,0.03924441,0.3260076,0.2867632,4.842613,0.8065341,0.5105254,0.4977177,0,5.180611,1797,1301,1051,711,0,0,
1210,202,9/22/2014 12:58:06 AM,Dark,4615.995,20.86589,20.52154,0.3443519,6.349702,3727.189,0.0394924,0.3292067,0.2897143,4.867005,0.8074509,0.5155285,0.4979243,0.6635127,5.844124,1306,814,849,437,0,0,
1210,203,9/22/2014 1:15:06 AM,Dark,3706.568,20.86589,20.58423,0.2816667,6.377064,3079.488,0.03992638,0.2825226,0.2425962,4.889385,0.8308194,0.4164388,0.4912933,0,5.844124,1460,1068,583,399,0,0,
1210,204,9/22/2014 1:32:06 AM,Dark,2913.428,20.86589,20.64468,0.2212102,6.398828,2420.019,0.03974039,0.2302339,0.1904935,4.907465,0.8306429,0.3273136,0.4916825,0.06852722,5.912651,26,6,23,1,0,0,
1210,205,9/22/2014 1:49:06 AM,Dark,3229.145,20.86589,20.62505,0.2408408,6.419039,2568.469,0.03948,0.2396079,0.2001279,4.923877,0.7954021,0.3595279,0.4967315,0,5.912651,26,2,1,0,0,0,
1210,206,9/22/2014 2:06:06 AM,Dark,2621.989,20.86589,20.6684,0.1974915,6.438276,2220.575,0.03936841,0.2121554,0.172787,4.939625,0.8469048,0.2957911,0.4973889,0,5.912651,53,7,0,0,0,0,
1210,207,9/22/2014 2:23:06 AM,Dark,2860.564,20.86589,20.65061,0.2152815,6.456315,2347.455,0.03933121,0.222881,0.1835498,4.954654,0.8206265,0.3205548,0.4949845,0,5.912651,14,2,1,0,0,0,
1210,208,9/22/2014 2:40:06 AM,Dark,3052.303,20.86589,20.63962,0.2262746,6.475769,2334.667,0.03980239,0.221827,0.1820246,4.970056,0.7648869,0.3371741,0.4964309,0,5.912651,8,2,0,0,0,0,
1210,209,9/22/2014 2:57:06 AM,Dark,4839.476,20.86589,20.50728,0.3586184,6.501757,3568.152,0.0393808,0.3191631,0.2797823,4.989493,0.7373014,0.5307758,0.4936226,-0.002782822,5.909868,955,519,502,291,0,0,
1210,210,9/22/2014 3:14:06 AM,Dark,5062.622,20.86589,20.48672,0.3791756,6.534334,4013.471,0.03887242,0.3530881,0.3142157,5.01444,0.7927653,0.5632824,0.4943646,-0.8152313,5.094637,3258,2456,1802,1195,0,0,
1210,211,9/22/2014 3:31:06 AM,Dark,4434.809,20.86589,20.52836,0.3375339,6.565566,3828.202,0.03868643,0.3386303,0.2999439,5.040231,0.8632169,0.502368,0.4939607,0.2861328,5.38077,1624,1090,1086,668,0,0,
1210,212,9/22/2014 3:48:06 AM,Dark,4477.229,20.86589,20.52508,0.3408123,6.594882,3909.83,0.0393808,0.3451029,0.3057221,5.065687,0.8732699,0.5084609,0.4949563,0.2761898,5.65696,1506,1000,911,534,0,0,
1210,213,9/22/2014 4:05:06 AM,Dark,3801.028,20.86589,20.58307,0.2828283,6.622103,3128.469,0.03967839,0.2814066,0.2417282,5.088827,0.8230585,0.4262077,0.5009016,0,5.65696,1257,877,770,473,0,0,
1210,214,9/22/2014 4:22:06 AM,Dark,5230.658,20.86589,20.47643,0.389461,6.651835,3781.813,0.03923201,0.3381343,0.2989023,5.111568,0.7230091,0.5715407,0.4897192,0.3726754,6.029635,2408,1829,1184,723,0,0,
1210,215,9/22/2014 4:39:06 AM,Dark,3622.637,20.86589,20.59426,0.2716337,6.680933,2758.094,0.03899642,0.2566696,0.2176732,5.133065,0.7613496,0.3998097,0.4904198,0,6.029635,385,156,236,109,0,0,
1210,216,9/22/2014 4:56:06 AM,Dark,4487.102,20.86589,20.5288,0.3370936,6.707623,3608.247,0.03974039,0.322387,0.2826466,5.15402,0.8041376,0.500708,0.4940895,-0.115046,5.914589,1595,1069,1295,794,0,0,
1210,217,9/22/2014 5:13:06 AM,Dark,3919.106,20.86589,20.57381,0.2920877,6.735267,3130.102,0.03986438,0.2834029,0.2435386,5.176179,0.7986774,0.4367142,0.4974453,-0.1515298,5.763059,1392,908,946,578,0,0,
1210,218,9/22/2014 5:30:06 AM,Dark,2981.278,20.86589,20.64215,0.2237449,6.75795,2281.487,0.03980239,0.2198679,0.1800655,5.193966,0.7652715,0.329361,0.4904011,0,5.763059,19,0,1,0,0,0,
1210,219,9/22/2014 5:47:06 AM,Dark,2907.088,20.86589,20.64742,0.2184728,6.777319,2233.603,0.04002557,0.2164333,0.1764077,5.208818,0.7683299,0.3214191,0.4900629,0,5.763059,10,1,3,1,0,0,
1210,220,9/22/2014 6:04:06 AM,Dark,3107.243,20.86589,20.63776,0.2281376,6.797106,2282.535,0.03974039,0.2171772,0.1774368,5.223674,0.7345852,0.3405495,0.4979055,0,5.763059,20,3,1,0,0,0,
1210,221,9/22/2014 6:21:06 AM,Dark,4198.634,20.86589,20.55597,0.3099274,6.821157,3125.225,0.03957919,0.2833037,0.2437245,5.241477,0.7443432,0.4613365,0.4963088,0.1127982,5.875857,445,209,263,150,0,0,
1210,222,9/22/2014 6:38:06 AM,Dark,7048.069,20.86589,20.36725,0.4986421,6.858199,4199.274,0.03955439,0.3640989,0.3245445,5.265588,0.5958049,0.7444771,0.5008728,-2.249893,3.625964,2429,1824,1539,994,0,0,
1210,223,9/22/2014 6:55:06 AM,Dark,6174.239,20.86589,20.41521,0.4506823,6.901679,4534.883,0.03980238,0.3902866,0.3504843,5.294324,0.7344845,0.6766702,0.5008078,2.731944,6.357908,2634,1973,1621,1042,0,0,
1210,224,9/22/2014 7:12:06 AM,Light,4978.07,20.86589,20.49427,0.371625,6.938345,4258.318,0.03961639,0.367422,0.3278055,5.323245,0.8554156,0.5627967,0.5027614,0.2893534,6.647262,2449,1844,1636,1025,0,0,
1210,225,9/22/2014 7:29:06 AM,Light,6520.216,20.86589,20.40306,0.4628333,6.976194,4262.731,0.04011237,0.3663308,0.3262184,5.351275,0.6537715,0.6995329,0.5058045,0.1282649,6.775527,2795,2023,1540,946,0,0,
1210,226,9/22/2014 7:46:06 AM,Light,6358.994,20.86589,20.40732,0.4585724,7.018558,4238.782,0.04071995,0.3693191,0.3285991,5.379241,0.6665805,0.6845661,0.4993144,0.2072039,6.98273,2169,1472,1444,839,0,0,
1210,227,9/22/2014 8:03:06 AM,Light,5280.673,20.86589,20.49043,0.3754631,7.056829,3449.188,0.04054635,0.3049781,0.2644317,5.404518,0.653172,0.5664558,0.5049028,0,6.98273,381,92,359,122,0,0,
1210,228,9/22/2014 8:20:06 AM,Light,6370.358,20.86589,20.40723,0.4586607,7.095173,4338.24,0.04091834,0.3756056,0.3346873,5.430149,0.681004,0.6884179,0.5017282,-0.01235437,6.970376,1964,1362,1378,819,0,0,
1210,229,9/22/2014 8:37:06 AM,Light,6940.202,20.86589,20.37809,0.4878069,7.138968,4060.302,0.04073235,0.3532617,0.3125294,5.457771,0.5850409,0.7309462,0.5029259,-0.1522622,6.818114,2452,1681,1450,923,0,0,
1210,230,9/22/2014 8:54:06 AM,Light,4938.563,20.86589,20.51544,0.3504522,7.17801,2969.205,0.04042236,0.2703091,0.2298867,5.480877,0.6012285,0.5224193,0.4999812,0,6.818114,11,2,21,4,0,0,
1210,231,9/22/2014 9:11:06 AM,Light,4117.352,20.86589,20.56915,0.2967453,7.207787,2756.255,0.04023637,0.2536442,0.2134078,5.499708,0.6694243,0.443581,0.4999267,0,6.818114,3,1,2,0,0,0,
1210,232,9/22/2014 9:28:06 AM,Light,4275.364,20.86589,20.55745,0.3084486,7.235397,3047.676,0.04022397,0.2741529,0.233929,5.518804,0.712846,0.4659151,0.5042735,0,6.818114,50,5,38,11,0,0,
1210,233,9/22/2014 9:45:06 AM,Light,3873.544,20.86589,20.58277,0.2831268,7.262196,2927.861,0.04042236,0.2659445,0.2255221,5.538459,0.755861,0.4268926,0.5024918,0,6.818114,51,9,63,32,0,0,
1210,234,9/22/2014 10:02:06 AM,Light,4638.824,20.86589,20.53073,0.3351609,7.29021,3339.646,0.04071995,0.29703,0.25631,5.559083,0.7199339,0.5064644,0.5043299,0,6.818114,379,270,279,150,0,0,
1210,235,9/22/2014 10:19:06 AM,Light,6049.583,20.86589,20.42675,0.4391408,7.325392,4420.57,0.04027357,0.3803174,0.3400439,5.584627,0.730723,0.6623576,0.5031746,0.0589447,6.877059,2810,2080,1731,1169,0,0,
1210,236,9/22/2014 10:36:06 AM,Light,4854.538,20.86589,20.5027,0.363189,7.361242,4050.275,0.03961639,0.3535097,0.3138933,5.612486,0.8343276,0.5459023,0.4993989,0,6.877059,2808,2046,1802,1101,0,0,
1210,237,9/22/2014 10:53:06 AM,Light,4215.045,20.86589,20.54873,0.317167,7.391066,3652.984,0.03962879,0.322387,0.2827582,5.637819,0.8666536,0.4778879,0.5,0,6.877059,1800,1129,987,534,0,0,
1210,238,9/22/2014 11:10:06 AM,Light,3130.567,20.86589,20.63131,0.2345887,7.415212,2678.286,0.03930641,0.2462541,0.2069477,5.65863,0.8555273,0.3539369,0.5008829,0,6.877059,124,7,23,5,0,0,
1210,239,9/22/2014 11:27:06 AM,Light,3384.114,20.86589,20.61596,0.2499311,7.436646,2615.599,0.03967839,0.2424846,0.2028062,5.676044,0.7729052,0.3746039,0.4991735,0,6.877059,240,30,38,14,0,0,
1210,240,9/22/2014 11:44:06 AM,Light,3371.728,20.86589,20.61651,0.2493801,7.458869,2502.669,0.0396288,0.2352805,0.1956517,5.692878,0.7422512,0.3702761,0.4950972,0,6.877059,97,4,40,8,0,0,
1210,241,9/22/2014 12:01:06 PM,Light,3243.197,20.86589,20.62749,0.2384057,7.480627,2406.42,0.03868643,0.2256709,0.1869844,5.709025,0.74199,0.3561369,0.4981215,0,6.877059,84,4,9,6,0,0,
1210,242,9/22/2014 12:18:06 PM,Light,3722.904,20.86589,20.59286,0.2730329,7.50355,2708.883,0.03874843,0.2494159,0.2106675,5.725857,0.7276263,0.407284,0.4976989,0,6.877059,203,50,212,21,0,0,
1210,243,9/22/2014 12:35:06 PM,Light,5102.897,20.86589,20.49359,0.3723029,7.532605,3423.809,0.03874843,0.3070116,0.2682632,5.746042,0.6709539,0.5499816,0.4940171,0.03903675,6.916095,951,301,351,167,0,0,
1210,244,9/22/2014 12:52:06 PM,Light,5180.357,20.86589,20.48967,0.3762255,7.566432,3327.865,0.03863683,0.2998695,0.2612326,5.76825,0.6424006,0.5540987,0.4931087,0.1217651,7.03786,890,515,633,301,0,0,
1210,245,9/22/2014 1:09:06 PM,Light,3669.254,20.86589,20.59485,0.2710442,7.595519,2604.736,0.03853763,0.2433774,0.2048397,5.787754,0.7098815,0.3995521,0.4921856,0,7.03786,82,9,27,8,0,0,
1210,246,9/22/2014 1:26:06 PM,Light,3615.756,20.86589,20.59595,0.2699423,7.619483,2813.625,0.03862444,0.2589015,0.2202771,5.805581,0.7781566,0.4007887,0.494374,0,7.03786,116,9,0,0,0,0,
1208,1,9/19/2014 4:02:06 PM,Light,5654.778,20.86589,20.44764,0.4182503,0.0001806388,4802.525,0.04652292,0.4133001,0.3667772,0.000153414,0.8492862,0.6322629,0.5019724,0,0,1336,854,834,512,0,0,
1208,2,9/19/2014 4:19:06 PM,Light,5416.695,20.86589,20.46556,0.400331,0.03625138,4606.903,0.04823405,0.3997103,0.3514762,0.03080934,0.8505008,0.6058291,0.502489,-0.05896505,-0.05896505,1909,941,1369,656,0,0,
1208,3,9/19/2014 4:36:06 PM,Light,5338.958,20.86589,20.46681,0.3990823,0.07129565,4716.769,0.04649812,0.4078815,0.3613834,0.06119073,0.8834623,0.6021213,0.5003566,0,-0.05896505,1903,859,1292,557,0,0,
1208,4,9/19/2014 4:53:06 PM,Light,4923.375,20.86589,20.49728,0.3686178,0.1047271,4325.699,0.04463819,0.3769448,0.3323066,0.09064786,0.8786046,0.5545745,0.4990232,0.1513977,0.09243266,1706,778,1125,482,0,0,
1208,5,9/19/2014 5:10:06 PM,Light,5208.974,20.86589,20.47494,0.3909572,0.1377462,4660.22,0.04339824,0.4010494,0.3576511,0.1199323,0.8946521,0.5891134,0.4995116,0,0.09243266,1817,1069,1448,730,0,0,
